Date,Open,High,Low,Close,Volume,Award Amount,Company Name,Delta % Close - Open,Delta % High - Low
2022-05-04,10.53,11.01,10.08,10.98,43012653.0,0,PALANTIR TECHNOLOGIES INC.,4.273504273504284,9.226190476190474
2022-05-03,10.69,10.98,10.44,10.55,31372676.0,0,PALANTIR TECHNOLOGIES INC.,-1.3096351730589224,5.172413793103457
2022-05-02,10.38,10.755,10.18,10.74,41193848.0,0,PALANTIR TECHNOLOGIES INC.,3.4682080924855434,5.6483300589391074
2022-04-29,10.9,11.23,10.36,10.4,30937495.0,0,PALANTIR TECHNOLOGIES INC.,-4.587155963302751,8.397683397683407
2022-04-28,10.69,11.045,10.37,10.95,40074509.0,0,PALANTIR TECHNOLOGIES INC.,2.4321796071094464,6.509161041465774
2022-04-27,11.01,11.195,10.53,10.56,54508483.0,0,PALANTIR TECHNOLOGIES INC.,-4.087193460490457,6.315289648622992
2022-04-26,11.94,12.05,11.1,11.12,37982717.0,0,PALANTIR TECHNOLOGIES INC.,-6.867671691792297,8.558558558558568
2022-04-25,11.83,12.16,11.68,12.11,31727574.0,0,PALANTIR TECHNOLOGIES INC.,2.3668639053254386,4.109589041095894
2022-04-22,12.33,12.73,11.86,11.96,30386141.0,0,PALANTIR TECHNOLOGIES INC.,-3.000811030008104,7.335581787521088
2022-04-21,13.02,13.33,12.225,12.33,32008952.0,0,PALANTIR TECHNOLOGIES INC.,-5.299539170506909,9.038854805725975
2022-04-20,13.08,13.17,12.74,12.79,31377662.0,0,PALANTIR TECHNOLOGIES INC.,-2.2171253822630037,3.3751962323390874
2022-04-19,12.08,13.02,12.07,12.91,31753902.0,0,PALANTIR TECHNOLOGIES INC.,6.870860927152318,7.870753935376962
2022-04-18,12.35,12.415,11.88,12.15,25395600.0,0,PALANTIR TECHNOLOGIES INC.,-1.6194331983805612,4.503367003366989
2022-04-14,12.92,12.92,12.41,12.42,23284123.0,0,PALANTIR TECHNOLOGIES INC.,-3.8699690402476783,4.109589041095889
2022-04-13,12.35,12.94,12.2311,12.9,21152882.0,0,PALANTIR TECHNOLOGIES INC.,4.453441295546565,5.795880991897703
2022-04-12,12.88,13.2,12.425,12.46,26226526.0,0,PALANTIR TECHNOLOGIES INC.,-3.2608695652173907,6.23742454728369
2022-04-11,12.45,12.82,12.13,12.66,26095830.0,0,PALANTIR TECHNOLOGIES INC.,1.6867469879518142,5.688375927452592
2022-04-08,12.7,13.05,12.57,12.7,24962502.0,0,PALANTIR TECHNOLOGIES INC.,0.0,3.81861575178998
2022-04-07,12.95,13.34,12.48,12.84,34727408.0,0,PALANTIR TECHNOLOGIES INC.,-0.8494208494208452,6.891025641025636
2022-04-06,13.52,13.54,12.85,13.0,40647687.0,0,PALANTIR TECHNOLOGIES INC.,-3.8461538461538427,5.369649805447467
2022-04-05,14.61,14.86,13.795,13.89,37549789.0,0,PALANTIR TECHNOLOGIES INC.,-4.928131416837775,7.720188474084811
2022-04-04,14.03,14.66,14.02,14.63,40124782.0,0,PALANTIR TECHNOLOGIES INC.,4.2765502494654415,4.564907275320975
2022-04-01,13.77,14.065,13.5,13.83,23831607.0,0,PALANTIR TECHNOLOGIES INC.,0.43572984749455695,4.185185185185182
2022-03-31,13.9,14.06,13.63,13.73,22839957.0,0,PALANTIR TECHNOLOGIES INC.,-1.2230215827338125,3.154805575935434
2022-03-30,14.04,14.36,13.74,13.88,32163994.0,0,PALANTIR TECHNOLOGIES INC.,-1.139601139601128,4.512372634643371
2022-03-29,13.65,14.28,13.35,14.2,46433721.0,0,PALANTIR TECHNOLOGIES INC.,4.029304029304021,6.966292134831459
2022-03-28,13.01,13.44,12.855,13.42,27151982.0,0,PALANTIR TECHNOLOGIES INC.,3.1514219830899317,4.550758459743283
2022-03-25,13.36,13.395,12.71,12.97,24488475.0,0,PALANTIR TECHNOLOGIES INC.,-2.9191616766466977,5.389457120377645
2022-03-24,13.25,13.42,12.83,13.39,29535255.0,0,PALANTIR TECHNOLOGIES INC.,1.0566037735849099,4.598597038191737
2022-03-23,13.16,13.55,13.02,13.18,33699354.0,0,PALANTIR TECHNOLOGIES INC.,0.15197568389057428,4.0706605222734344
2022-03-22,12.52,13.48,12.52,13.27,46088434.0,0,PALANTIR TECHNOLOGIES INC.,5.9904153354632586,7.667731629392978
2022-03-21,12.72,13.05,12.42,12.59,39185024.0,0,PALANTIR TECHNOLOGIES INC.,-1.0220125786163583,5.072463768115949
2022-03-18,12.28,13.02,12.215,12.82,58706152.0,0,PALANTIR TECHNOLOGIES INC.,4.397394136807825,6.590257879656159
2022-03-17,11.72,12.37,11.66,12.32,43948861.0,0,PALANTIR TECHNOLOGIES INC.,5.119453924914672,6.089193825042874
2022-03-16,10.95,11.82,10.9399,11.79,62746614.0,0,PALANTIR TECHNOLOGIES INC.,7.6712328767123275,8.044863298567634
2022-03-15,10.47,10.85,10.27,10.77,40451175.0,0,PALANTIR TECHNOLOGIES INC.,2.8653295128939726,5.647517039922104
2022-03-14,11.17,11.41,10.41,10.5,49762551.0,0,PALANTIR TECHNOLOGIES INC.,-5.998209489704565,9.606147934678194
2022-03-11,11.86,12.005,11.37,11.39,37817372.0,0,PALANTIR TECHNOLOGIES INC.,-3.962900505902183,5.584872471416022
2022-03-10,11.38,11.97,11.32,11.87,52295390.0,0,PALANTIR TECHNOLOGIES INC.,4.305799648506137,5.742049469964668
2022-03-09,11.41,12.02,11.27,11.65,43591369.0,0,PALANTIR TECHNOLOGIES INC.,2.1034180543383014,6.654835847382431
2022-03-08,10.93,11.39,10.719,11.04,49279564.0,0,PALANTIR TECHNOLOGIES INC.,1.0064043915827945,6.259912305252367
2022-03-07,11.43,11.75,11.1,11.11,63070581.0,0,PALANTIR TECHNOLOGIES INC.,-2.7996500437445344,5.855855855855859
2022-03-04,11.7,11.77,10.74,10.96,43631139.0,0,PALANTIR TECHNOLOGIES INC.,-6.324786324786312,9.590316573556791
2022-03-03,12.01,12.055,11.235,11.34,46171972.0,0,PALANTIR TECHNOLOGIES INC.,-5.578684429641965,7.298620382732535
2022-03-02,12.21,12.21,11.42,12.06,56698280.0,0,PALANTIR TECHNOLOGIES INC.,-1.2285012285012313,6.917688266199658
2022-03-01,11.99,12.52,11.71,12.18,64867173.0,0,PALANTIR TECHNOLOGIES INC.,1.5846538782318558,6.91716481639623
2022-02-28,11.96,12.18,11.39,11.85,75390479.0,0,PALANTIR TECHNOLOGIES INC.,-0.9197324414715818,6.9359086918349355
2022-02-25,11.59,11.89,11.0,11.47,75433711.0,0,PALANTIR TECHNOLOGIES INC.,-1.035375323554782,8.090909090909095
2022-02-24,9.75,11.87,9.74,11.83,118793047.0,0,PALANTIR TECHNOLOGIES INC.,21.333333333333336,21.868583162217647
2022-02-23,10.83,11.26,10.4,10.43,93964473.0,0,PALANTIR TECHNOLOGIES INC.,-3.693444136657437,8.269230769230763
2022-02-22,10.7,11.185,10.3,10.48,104114925.0,0,PALANTIR TECHNOLOGIES INC.,-2.0560747663551298,8.592233009708735
2022-02-18,11.92,12.01,10.57,11.02,137808130.0,0,PALANTIR TECHNOLOGIES INC.,-7.550335570469802,13.623462630085143
2022-02-17,12.39,12.7,11.7,11.77,151385399.0,0,PALANTIR TECHNOLOGIES INC.,-5.004035512510097,8.547008547008547
2022-02-16,13.91,14.26,13.66,13.97,58624449.0,0,PALANTIR TECHNOLOGIES INC.,0.43134435657800496,4.3923865300146385
2022-02-15,13.52,14.185,13.41,14.17,48523679.0,"$33,992,688",PALANTIR TECHNOLOGIES INC.,4.807692307692311,5.779269202087996
2022-02-14,13.1,13.795,12.98,13.26,40617850.0,0,PALANTIR TECHNOLOGIES INC.,1.2213740458015279,6.278890600924496
2022-02-11,13.45,13.92,12.97,13.13,41831569.0,0,PALANTIR TECHNOLOGIES INC.,-2.379182156133818,7.3245952197378505
2022-02-10,13.5,14.165,13.37,13.56,41998243.0,0,PALANTIR TECHNOLOGIES INC.,0.4444444444444481,5.946148092744951
2022-02-09,13.29,13.89,13.26,13.87,34451922.0,0,PALANTIR TECHNOLOGIES INC.,4.364183596689241,4.751131221719463
2022-02-08,12.75,13.1885,12.62,13.15,30317109.0,0,PALANTIR TECHNOLOGIES INC.,3.137254901960787,4.50475435816165
2022-02-07,13.025,13.6,12.94,12.98,45646074.0,0,PALANTIR TECHNOLOGIES INC.,-0.3454894433781185,5.10046367851623
2022-02-04,12.47,13.09,12.265,12.94,38989151.0,0,PALANTIR TECHNOLOGIES INC.,3.769045709703279,6.726457399103134
2022-02-03,12.95,13.32,12.42,12.45,47236945.0,0,PALANTIR TECHNOLOGIES INC.,-3.861003861003861,7.246376811594206
2022-02-02,14.09,14.2,13.19,13.32,47204312.0,0,PALANTIR TECHNOLOGIES INC.,-5.464868701206527,7.65731614859742
2022-02-01,14.23,14.37,13.56,14.2,69012946.0,0,PALANTIR TECHNOLOGIES INC.,-0.21082220660577047,5.973451327433619
2022-01-31,12.77,13.74,12.76,13.71,51039253.0,0,PALANTIR TECHNOLOGIES INC.,7.361002349256079,7.680250783699064
2022-01-28,12.3,12.88,11.89,12.71,54887541.0,0,PALANTIR TECHNOLOGIES INC.,3.333333333333334,8.326324642556772
2022-01-27,13.01,13.06,12.2,12.28,52622863.0,0,PALANTIR TECHNOLOGIES INC.,-5.611068408916221,7.049180327868863
2022-01-26,13.6,13.82,12.68,12.75,69949711.0,0,PALANTIR TECHNOLOGIES INC.,-6.249999999999997,8.990536277602528
2022-01-25,13.12,13.6,12.83,13.06,47456624.0,0,PALANTIR TECHNOLOGIES INC.,-0.45731707317072195,6.001558846453621
2022-01-24,12.79,13.41,11.75,13.4,110640165.0,0,PALANTIR TECHNOLOGIES INC.,4.769351055512129,14.127659574468085
2022-01-21,14.25,14.478,13.5,13.53,73031305.0,0,PALANTIR TECHNOLOGIES INC.,-5.0526315789473735,7.244444444444442
2022-01-20,14.89,15.5499,14.57,14.62,44690391.0,0,PALANTIR TECHNOLOGIES INC.,-1.8132975151108215,6.725463280713788
2022-01-19,14.9,15.25,14.54,14.56,47678452.0,0,PALANTIR TECHNOLOGIES INC.,-2.2818791946308714,4.883081155433294
2022-01-18,15.45,15.75,14.9201,14.97,48811009.0,0,PALANTIR TECHNOLOGIES INC.,-3.106796116504846,5.5622951588796345
2022-01-14,15.94,16.2485,15.62,16.01,35624910.0,0,PALANTIR TECHNOLOGIES INC.,0.439146800501895,4.023687580025613
2022-01-13,16.8,16.82,15.94,16.01,35492186.0,0,PALANTIR TECHNOLOGIES INC.,-4.702380952380947,5.5207026348808075
2022-01-12,17.16,17.46,16.4,16.72,39784185.0,0,PALANTIR TECHNOLOGIES INC.,-2.564102564102572,6.463414634146355
2022-01-11,16.4,17.25,16.32,16.89,47263222.0,0,PALANTIR TECHNOLOGIES INC.,2.987804878048793,5.698529411764705
2022-01-10,16.19,16.57,15.35,16.5,77649430.0,0,PALANTIR TECHNOLOGIES INC.,1.9147621988881944,7.947882736156356
2022-01-07,16.7,17.33,16.475,16.56,37989265.0,0,PALANTIR TECHNOLOGIES INC.,-0.8383233532934166,5.189681335356582
2022-01-06,16.87,17.18,16.055,16.74,49737071.0,0,PALANTIR TECHNOLOGIES INC.,-0.7705986959099144,7.007162877608223
2022-01-05,18.03,18.5678,16.87,16.96,58445907.0,0,PALANTIR TECHNOLOGIES INC.,-5.934553521907932,10.064018968583268
2022-01-04,18.61,18.84,17.79,18.17,39643168.0,0,PALANTIR TECHNOLOGIES INC.,-2.3643202579258342,5.902192242833056
2022-01-03,18.36,18.5687,17.86,18.53,34386628.0,0,PALANTIR TECHNOLOGIES INC.,0.9259259259259353,3.9680851063829805
2021-12-31,18.61,18.92,18.21,18.21,23080457.0,0,PALANTIR TECHNOLOGIES INC.,-2.1493820526598526,3.8989566172432775
2021-12-30,18.1,18.995,18.07,18.69,29285189.0,0,PALANTIR TECHNOLOGIES INC.,3.259668508287292,5.118981737686777
2021-12-29,18.53,18.6,17.91,18.17,28217548.0,0,PALANTIR TECHNOLOGIES INC.,-1.9427954668105742,3.8525963149078803
2021-12-28,18.89,19.0701,18.44,18.57,20518849.0,0,PALANTIR TECHNOLOGIES INC.,-1.6940179989412403,3.4170281995661536
2021-12-27,18.78,19.25,18.78,18.94,21782025.0,0,PALANTIR TECHNOLOGIES INC.,0.8519701810436643,2.5026624068157552
2021-12-23,18.85,19.135,18.72,18.93,24758314.0,0,PALANTIR TECHNOLOGIES INC.,0.4244031830238636,2.2168803418803567
2021-12-22,18.65,19.45,18.65,18.88,33894183.0,0,PALANTIR TECHNOLOGIES INC.,1.2332439678284206,4.289544235924938
2021-12-21,18.16,18.98,18.1,18.9,33878598.0,0,PALANTIR TECHNOLOGIES INC.,4.074889867841401,4.861878453038669
2021-12-20,18.59,18.67,17.835,17.96,42265899.0,0,PALANTIR TECHNOLOGIES INC.,-3.3889187735341526,4.681805438744047
2021-12-17,18.03,19.1,17.81,19.06,44495175.0,0,PALANTIR TECHNOLOGIES INC.,5.71270105379921,7.243121841662004
2021-12-16,18.96,19.12,18.15,18.34,33949973.0,0,PALANTIR TECHNOLOGIES INC.,-3.270042194092832,5.344352617079903
2021-12-15,18.37,18.94,17.995,18.86,39361880.0,0,PALANTIR TECHNOLOGIES INC.,2.6673924877517607,5.251458738538484
2021-12-14,18.0,18.859,17.91,18.64,38864751.0,0,PALANTIR TECHNOLOGIES INC.,3.555555555555559,5.298715801228373
2021-12-13,18.8,19.075,18.17,18.4,38376018.0,0,PALANTIR TECHNOLOGIES INC.,-2.1276595744680966,4.980737479361571
2021-12-10,19.28,19.58,18.7,18.94,27594490.0,0,PALANTIR TECHNOLOGIES INC.,-1.7634854771784225,4.705882352941171
2021-12-09,19.95,20.15,19.04,19.21,30354670.0,0,PALANTIR TECHNOLOGIES INC.,-3.7092731829573857,5.829831932773106
2021-12-08,19.51,19.825,19.03,19.82,28425939.0,0,PALANTIR TECHNOLOGIES INC.,1.5889287544848727,4.17761429322122
2021-12-07,19.26,19.855,19.07,19.46,35128988.0,0,PALANTIR TECHNOLOGIES INC.,1.038421599169259,4.116413214472995
2021-12-06,18.54,18.97,18.075,18.8,56459758.0,0,PALANTIR TECHNOLOGIES INC.,1.4023732470334498,4.951590594744119
2021-12-03,19.5,19.53,18.4,18.98,56039602.0,0,PALANTIR TECHNOLOGIES INC.,-2.6666666666666643,6.141304347826101
2021-12-02,19.3,19.91,19.06,19.69,45802940.0,0,PALANTIR TECHNOLOGIES INC.,2.020725388601039,4.45960125918154
2021-12-01,20.53,20.89,19.29,19.38,48488718.0,0,PALANTIR TECHNOLOGIES INC.,-5.601558694593288,8.294453084499748
2021-11-30,20.95,21.25,20.11,20.65,38196416.0,"$37,400,000",PALANTIR TECHNOLOGIES INC.,-1.4319809069212444,5.668821481849829
2021-11-29,21.19,21.4,20.56,21.07,29113989.0,0,PALANTIR TECHNOLOGIES INC.,-0.566304860783393,4.085603112840467
2021-11-26,20.41,21.09,20.3485,21.03,20691212.0,0,PALANTIR TECHNOLOGIES INC.,3.03772660460559,3.6440032434823126
2021-11-24,20.35,21.2,20.06,21.11,35233903.0,0,PALANTIR TECHNOLOGIES INC.,3.7346437346437242,5.682951146560322
2021-11-23,20.59,21.05,20.05,20.59,44587969.0,0,PALANTIR TECHNOLOGIES INC.,0.0,4.987531172069825
2021-11-22,21.53,21.57,20.18,20.65,59899106.0,0,PALANTIR TECHNOLOGIES INC.,-4.0873200185787395,6.888007928642223
2021-11-19,21.6,21.96,21.3,21.41,30013125.0,0,PALANTIR TECHNOLOGIES INC.,-0.8796296296296354,3.0985915492957754
2021-11-18,22.5,22.55,21.342,21.5,51039943.0,0,PALANTIR TECHNOLOGIES INC.,-4.444444444444445,5.660200543529201
2021-11-17,23.05,23.2189,22.4,22.49,27994121.0,0,PALANTIR TECHNOLOGIES INC.,-2.429501084598708,3.655803571428584
2021-11-16,23.29,23.29,22.61,23.13,31574786.0,0,PALANTIR TECHNOLOGIES INC.,-0.6869901245169607,3.00751879699248
2021-11-15,23.0,23.52,22.95,23.41,33225734.0,0,PALANTIR TECHNOLOGIES INC.,1.7826086956521745,2.4836601307189556
2021-11-12,23.02,23.225,22.38,22.83,53306184.0,0,PALANTIR TECHNOLOGIES INC.,-0.8253692441355398,3.775692582663103
2021-11-11,23.04,23.1299,22.665,22.99,43381487.0,0,PALANTIR TECHNOLOGIES INC.,-0.21701388888889198,2.051180233840724
2021-11-10,23.6,23.64,22.12,22.52,94860149.0,0,PALANTIR TECHNOLOGIES INC.,-4.576271186440685,6.87160940325497
2021-11-09,25.9,25.98,23.95,24.25,116684703.0,0,PALANTIR TECHNOLOGIES INC.,-6.370656370656365,8.475991649269316
2021-11-08,26.25,27.11,26.12,26.75,41359562.0,0,PALANTIR TECHNOLOGIES INC.,1.9047619047619049,3.790199081163853
2021-11-05,26.45,26.63,25.72,26.0,26004970.0,0,PALANTIR TECHNOLOGIES INC.,-1.701323251417767,3.538102643856921
2021-11-04,26.26,26.57,25.87,26.47,25029657.0,0,PALANTIR TECHNOLOGIES INC.,0.7996953541507893,2.705836876691145
2021-11-03,25.89,26.235,25.17,26.12,25244192.0,0,PALANTIR TECHNOLOGIES INC.,0.8883738895326396,4.231227651966617
2021-11-02,26.56,26.72,25.555,25.92,30563415.0,0,PALANTIR TECHNOLOGIES INC.,-2.4096385542168566,4.558794756407745
2021-11-01,26.11,26.645,25.8828,26.56,26185162.0,0,PALANTIR TECHNOLOGIES INC.,1.7234775947912653,2.9448127714157666
2021-10-29,25.5,26.12,25.45,25.88,21910308.0,0,PALANTIR TECHNOLOGIES INC.,1.4901960784313686,2.6326129666011857
2021-10-28,25.3,25.795,25.12,25.64,21203027.0,0,PALANTIR TECHNOLOGIES INC.,1.3438735177865606,2.6871019108280283
2021-10-27,25.64,25.9,25.02,25.06,24157199.0,0,PALANTIR TECHNOLOGIES INC.,-2.262090483619352,3.517186250999197
2021-10-26,25.99,26.75,25.25,25.52,56767030.0,0,PALANTIR TECHNOLOGIES INC.,-1.8083878414774872,5.9405940594059405
2021-10-25,24.5,25.54,24.48,25.41,33962065.0,0,PALANTIR TECHNOLOGIES INC.,3.7142857142857153,4.3300653594771195
2021-10-22,24.49,24.85,24.25,24.43,20166825.0,0,PALANTIR TECHNOLOGIES INC.,-0.24499795835034188,2.474226804123717
2021-10-21,24.13,24.93,24.08,24.78,23976568.0,0,PALANTIR TECHNOLOGIES INC.,2.693742229589731,3.52990033222592
2021-10-20,24.79,24.96,24.17,24.22,24248046.0,0,PALANTIR TECHNOLOGIES INC.,-2.299314239612748,3.268514687629289
2021-10-19,24.5,25.2,24.36,24.69,29393871.0,0,PALANTIR TECHNOLOGIES INC.,0.7755102040816378,3.448275862068965
2021-10-18,24.0,24.39,23.92,24.26,25609889.0,0,PALANTIR TECHNOLOGIES INC.,1.0833333333333397,1.964882943143808
2021-10-15,24.5,24.52,23.83,24.0,24366136.0,0,PALANTIR TECHNOLOGIES INC.,-2.0408163265306123,2.895509861519099
2021-10-14,24.43,24.71,24.205,24.35,26106710.0,0,PALANTIR TECHNOLOGIES INC.,-0.3274662300450196,2.0863457963230845
2021-10-13,23.83,24.31,23.79,24.13,28494029.0,0,PALANTIR TECHNOLOGIES INC.,1.258917331095261,2.1857923497267744
2021-10-12,23.55,23.81,23.29,23.69,26280035.0,0,PALANTIR TECHNOLOGIES INC.,0.5944798301486224,2.2327179046801184
2021-10-11,23.26,23.98,23.26,23.53,23971679.0,0,PALANTIR TECHNOLOGIES INC.,1.1607910576096285,3.0954428202923423
2021-10-08,23.86,24.0955,23.11,23.5,39713420.0,0,PALANTIR TECHNOLOGIES INC.,-1.5088013411567454,4.264387710947649
2021-10-07,23.71,24.13,23.54,23.73,38873699.0,0,PALANTIR TECHNOLOGIES INC.,0.08435259384225885,2.5063721325403563
2021-10-06,24.91,25.01,23.35,23.58,125175676.0,0,PALANTIR TECHNOLOGIES INC.,-5.3392211963067115,7.109207708779443
2021-10-05,23.21,23.88,23.07,23.21,56574824.0,0,PALANTIR TECHNOLOGIES INC.,0.0,3.511053315994793
2021-10-04,24.01,24.05,23.02,23.17,46789720.0,0,PALANTIR TECHNOLOGIES INC.,-3.4985422740524776,4.47437011294527
2021-10-01,24.21,24.36,23.72,24.33,32777971.0,0,PALANTIR TECHNOLOGIES INC.,0.49566294919453713,2.698145025295112
2021-09-30,24.69,25.05,23.88,24.04,59505593.0,"$18,760,254",PALANTIR TECHNOLOGIES INC.,-2.632644795463759,4.899497487437193
2021-09-29,25.61,25.7,24.42,24.52,46164524.0,0,PALANTIR TECHNOLOGIES INC.,-4.256149941429128,5.241605241605232
2021-09-28,27.02,27.13,25.21,25.34,64206202.0,0,PALANTIR TECHNOLOGIES INC.,-6.21761658031088,7.616025386751282
2021-09-27,28.23,28.38,27.23,27.47,44102849.0,0,PALANTIR TECHNOLOGIES INC.,-2.6921714488133244,4.223283143591622
2021-09-24,28.27,28.76,27.9014,28.56,40309743.0,0,PALANTIR TECHNOLOGIES INC.,1.0258224266006337,3.077264940110542
2021-09-23,27.71,29.19,27.67,28.77,60028602.0,0,PALANTIR TECHNOLOGIES INC.,3.825333814507393,5.493314058547162
2021-09-22,26.61,27.77,26.5822,27.43,44308146.0,0,PALANTIR TECHNOLOGIES INC.,3.081548290116499,4.468403668620352
2021-09-21,26.89,27.149,26.08,26.62,50933596.0,0,PALANTIR TECHNOLOGIES INC.,-1.0040907400520624,4.098926380368108
2021-09-20,27.57,28.0999,26.06,26.55,89413466.0,0,PALANTIR TECHNOLOGIES INC.,-3.69967355821545,7.827705295472
2021-09-17,28.66,29.29,28.07,28.71,182214590.0,0,PALANTIR TECHNOLOGIES INC.,0.17445917655268914,4.346277164232273
2021-09-16,27.2,28.79,27.02,28.63,109991984.0,0,PALANTIR TECHNOLOGIES INC.,5.25735294117647,6.550703182827533
2021-09-15,26.3,27.15,26.03,27.08,49555491.0,0,PALANTIR TECHNOLOGIES INC.,2.965779467680599,4.302727621974635
2021-09-14,25.97,26.7,25.9,26.26,34568976.0,0,PALANTIR TECHNOLOGIES INC.,1.1166730843280812,3.0888030888030915
2021-09-13,26.15,26.239,25.03,25.83,42372268.0,0,PALANTIR TECHNOLOGIES INC.,-1.2237093690248577,4.8302037554934065
2021-09-10,26.18,26.73,26.17,26.28,37307791.0,0,PALANTIR TECHNOLOGIES INC.,0.38197097020626974,2.1398547955674387
2021-09-09,25.39,26.24,25.29,26.13,34190814.0,0,PALANTIR TECHNOLOGIES INC.,2.9145332808192137,3.7564254646105155
2021-09-08,26.6,26.61,24.96,25.58,54394364.0,0,PALANTIR TECHNOLOGIES INC.,-3.834586466165425,6.610576923076918
2021-09-07,26.79,26.88,26.2701,26.7,35835094.0,0,PALANTIR TECHNOLOGIES INC.,-0.33594624860022343,2.321650850206127
2021-09-03,26.49,26.75,26.22,26.64,26652612.0,0,PALANTIR TECHNOLOGIES INC.,0.5662514156285471,2.0213577421815456
2021-09-02,26.21,26.87,26.09,26.51,38507376.0,0,PALANTIR TECHNOLOGIES INC.,1.1446012972148063,2.989651207359146
2021-09-01,26.46,26.51,26.03,26.2,34417234.0,0,PALANTIR TECHNOLOGIES INC.,-0.9826152683295598,1.8440261237034208
2021-08-31,25.79,26.36,25.66,26.34,93168646.0,0,PALANTIR TECHNOLOGIES INC.,2.1326095385808483,2.7279812938425536
2021-08-30,25.74,26.6,25.62,25.76,44139329.0,0,PALANTIR TECHNOLOGIES INC.,0.07770007770008985,3.8251366120218595
2021-08-27,25.05,26.09,24.91,25.71,52268503.0,0,PALANTIR TECHNOLOGIES INC.,2.6347305389221565,4.737053392211962
2021-08-26,24.4,25.41,24.36,24.87,46179423.0,0,PALANTIR TECHNOLOGIES INC.,1.9262295081967313,4.31034482758621
2021-08-25,25.12,25.19,24.07,24.35,54678454.0,0,PALANTIR TECHNOLOGIES INC.,-3.06528662420382,4.653095139177403
2021-08-24,25.0,25.35,24.76,25.1,37227370.0,0,PALANTIR TECHNOLOGIES INC.,0.40000000000000563,2.382875605815831
2021-08-23,24.02,24.93,23.9,24.82,35705261.0,0,PALANTIR TECHNOLOGIES INC.,3.3305578684429675,4.309623430962349
2021-08-20,24.22,24.48,23.66,24.01,52062313.0,0,PALANTIR TECHNOLOGIES INC.,-0.8670520231213761,3.4657650042265438
2021-08-19,25.01,25.64,24.14,24.16,67605646.0,0,PALANTIR TECHNOLOGIES INC.,-3.3986405437824927,6.2137531068765535
2021-08-18,24.07,25.94,23.68,25.28,92065605.0,0,PALANTIR TECHNOLOGIES INC.,5.027004570004158,9.543918918918926
2021-08-17,23.9,24.59,23.74,23.97,35348320.0,0,PALANTIR TECHNOLOGIES INC.,0.29288702928870414,3.5804549283909073
2021-08-16,24.9,24.9,23.77,24.5,46189789.0,0,PALANTIR TECHNOLOGIES INC.,-1.6064257028112392,4.753891459823302
2021-08-13,25.0,25.1,24.31,24.9,52106459.0,0,PALANTIR TECHNOLOGIES INC.,-0.40000000000000563,3.2496914849856138
2021-08-12,24.45,25.76,23.585,24.89,189542237.0,0,PALANTIR TECHNOLOGIES INC.,1.7995910020449952,9.221963112147554
2021-08-11,23.07,23.19,22.09,22.35,34678970.0,0,PALANTIR TECHNOLOGIES INC.,-3.1209362808842602,4.979628791308291
2021-08-10,23.01,23.52,22.78,22.92,25947920.0,0,PALANTIR TECHNOLOGIES INC.,-0.3911342894393735,3.248463564530283
2021-08-09,21.85,23.28,21.8,22.93,35611060.0,0,PALANTIR TECHNOLOGIES INC.,4.942791762013722,6.788990825688075
2021-08-06,22.64,22.69,21.79,21.82,24200671.0,0,PALANTIR TECHNOLOGIES INC.,-3.621908127208482,4.130335016062424
2021-08-05,22.22,22.77,22.02,22.52,18575248.0,0,PALANTIR TECHNOLOGIES INC.,1.3501350135013535,3.4059945504087197
2021-08-04,22.2,22.54,22.07,22.3,15537433.0,0,PALANTIR TECHNOLOGIES INC.,0.45045045045045684,2.129587675577702
2021-08-03,22.03,22.27,21.71,22.24,17040068.0,0,PALANTIR TECHNOLOGIES INC.,0.9532455742169645,2.5794564716720347
2021-08-02,21.91,22.37,21.48,22.1,21372877.0,"$164,400,502",PALANTIR TECHNOLOGIES INC.,0.8671839342765919,4.1433891992551235
2021-07-30,21.85,22.406,21.71,21.71,15889153.0,0,PALANTIR TECHNOLOGIES INC.,-0.6407322654462269,3.2058959005066696
2021-07-29,22.78,22.85,22.14,22.18,18975215.0,0,PALANTIR TECHNOLOGIES INC.,-2.633889376646187,3.206865401987357
2021-07-28,21.75,22.615,21.69,22.56,25073557.0,0,PALANTIR TECHNOLOGIES INC.,3.724137931034477,4.264638082065455
2021-07-27,21.96,22.11,21.09,21.68,23078733.0,0,PALANTIR TECHNOLOGIES INC.,-1.2750455373406244,4.836415362731151
2021-07-26,21.8,22.3,21.48,22.13,16267893.0,0,PALANTIR TECHNOLOGIES INC.,1.5137614678899003,3.817504655493484
2021-07-23,22.01,22.08,21.51,21.81,17653323.0,0,PALANTIR TECHNOLOGIES INC.,-0.9086778736937884,2.649930264993011
2021-07-22,22.55,22.67,21.88,22.07,17468879.0,0,PALANTIR TECHNOLOGIES INC.,-2.128603104212862,3.6106032906764294
2021-07-21,22.27,22.68,22.12,22.52,20437265.0,0,PALANTIR TECHNOLOGIES INC.,1.1225864391558151,2.531645569620247
2021-07-20,21.63,22.35,21.22,22.18,22954034.0,0,PALANTIR TECHNOLOGIES INC.,2.5427646786870124,5.3251649387370525
2021-07-19,20.97,21.69,20.55,21.54,30314387.0,0,PALANTIR TECHNOLOGIES INC.,2.718168812589415,5.547445255474455
2021-07-16,21.6,21.71,21.24,21.37,19503109.0,0,PALANTIR TECHNOLOGIES INC.,-1.0648148148148167,2.21280602636536
